DR
Illegal command 'DR'
type '\'
\IORIN
:>GS
+234342423

I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
O ZAP 0010  9F
O RNP 0000  0700  0402  0000  018D  CF
O NLC 0010  B388 
O NLC 0010  B3CD 
O NLC 0010  B3D3 
O NLC 0010  B3C3 
O NLC 0010  B3B2 
O NLC 0010  B3B1 
O NLC 0010  B3B0 
O NLC 0010  B3B1 
O NLC 0010  B3D0 
O NLC 0010  B3B1 
O NLC 0010  B3C3 
O NLC 0010  B3BA 
O NLC 0010  B3AE 
O NLC 0010  B3B2 
O NLC 0010  B3B8 
O NLC 0010  B38D 
O ADA 0010  B700  E009  0112 
O REP 0000  0300  0002  1200  45
O HPA 0000  0A00  0000  0001  0001 
O DTA 0010  01FF 
O DTA 0010  01F1 
O DTA 0010  01EE 
O DTA 0010  01F1 
O DTA 0010  01EE 
O DTA 0010  01E4 
O DTA 0010  01E6 
O DTA 0010  01E5 
O DTA 0010  01F0 
O DTA 0010  01FB 
O DTA 0010  01F5 
O DTA 0010  01E1 
O DTA 0010  01E1 
O DTA 0010  01E8 
O DTA 0010  01E2 
O DTA 0010  01FF 
O DTA 0010  01F7 
O DTA 0010  01EF 
O DTA 0010  01E4 
O DTA 0010  01FA 
O DTA 0010  01F0 
O DTA 0010  01F6 
O DTA 0010  01E3 
O DTA 0010  01E3 
O DTA 0010  01E8 
O DTA 0010  01E2 
O DTA 0010  01FB 
O DTA 0010  01FC 
O DTA 0010  01FF 
O DTA 0010  01E6 
O DTA 0010  01E5 
O DTA 0010  01F0 
O DTA 0010  01F0 
O DTA 0010  01FA 
O DTA 0010  01F4 
O DTA 0010  01F9 
O DTA 0010  01E4 
O DTA 0010  01FB 
O DTA 0010  01F3 
O DTA 0010  01E7 
O DTA 0010  01FF 
O DTA 0010  01FC 
O DTA 0010  01E3 
O DTA 0010  01F5 
O DTA 0010  01FB 
O DTA 0010  01F8 
O DTA 0010  01F7 
O DTA 0010  01E8 
O DTA 0010  01E2 
O DTA 0010  01FF 
O DTA 0010  01F0 
O DTA 0010  01F4 
O DTA 0010  01E1 
O DTA 0010  01E4 
O DTA 0010  01F7 
O DTA 0010  01E7 
O DTA 0010  01E6 
O DTA 0010  01EE 
O DTA 0010  01EF 
O DTA 0010  01E4 
O DTA 0010  01F9 
O DTA 0010  01EA 
O DTA 0010  01F8 
O DTA 0010  01F3 
O DTA 0010  01EC 
O DTA 0010  01E4 
O DTA 0010  01ED 
O DTA 0010  01F8 
O DTA 0010  01FD 
O DTA 0010  01E4 
O DTA 0010  01EB 
O DTA 0010  01E7 
O DTA 0010  01FC 
O DTA 0010  01F6 
O DTA 0010  01E5 
O DTA 0010  01E4 
O DTA 0010  01EA 
O DTA 0010  01E6 
O DTA 0010  01FA 
O DTA 0010  01F4 
O DTA 0010  01F0 
O DTA 0010  01E4 
O DTA 0010  01F8 
O DTA 0010  01FE 
O DTA 0010  01E1 
O DTA 0010  01EA 
O DTA 0010  01E4 
O DTA 0010  01F0 
O DTA 0010  01F4 
O DTA 0010  01E1 
O DTA 0010  01E4 
O DTA 0010  01F2 
O DTA 0010  01E3 
O DTA 0010  01F1 
O DTA 0010  01F5 
O DTA 0010  01E4 
O DTA 0010  01E9 
O DTA 0010  01F8 
O DTA 0010  01FA 
O DTA 0010  01FB 
O DTA 0010  01E3 
O DTA 0010  01FF 
O DTA 0010  01E5 
O DTA 0010  01E4 
O DTA 0010  01F0 
O DTA 0010  01E3 
O DTA 0010  01E6 
O DTA 0010  01F2 
O DTA 0010  01E4 
O DTA 0010  01FB 
O DTA 0010  01F7 
O DTA 0010  01F3 
O DTA 0010  01E1 
O DTA 0010  01EA 
O DTA 0010  01F0 
O DTA 0010  01E4 
O DTA 0010  01F5 
O DTA 0010  01E7 
O DTA 0010  01E6 
O DTA 0010  01F8 
O DTA 0010  01F6 
O DTA 0010  01E8 
O DTA 0010  01E2 
O DTA 0010  01FF 
O DTA 0010  01EC 
O DTA 0010  01EC 
O DTA 0010  01EC 
O DTA 0010  01EC 
O DTA 0010  01E8 
O DTA 0010  01E2 
O DTA 0010  01E8 
O DTA 0010  01E2 
I DTA 0010  01FF 
I DTA 0010  04E8  E2FF  F1
I DTA 0010  01EE 
I DTA 0010  01F1 
I DTA 0010  01EE 
I DTA 0010  02E4  E3
I DTA 0010  01EE 
I DTA 0010  01EF 
I DTA 0010  01E4 
I DTA 0010  01E6 
I DTA 0010  01E5 
I DTA 0010  01F0 
I DTA 0010  01E4 
I DTA 0010  01FB 
I DTA 0010  01F5 
I DTA 0010  01E1 
I DTA 0010  01E1 
I DTA 0010  01E4 
I DTA 0010  01F3 
I DTA 0010  01E6 
I DTA 0010  01F6 
I DTA 0010  03F5  F6E6 
I DTA 0010  02E4  F3
I DTA 0010  01E6 
I DTA 0010  01F6 
I DTA 0010  02F5  F6
I DTA 0010  02F8  E4
I DTA 0010  02FF  EC
I DTA 0010  01EC 
I DTA 0010  01EC 
I DTA 0010  01EC 
I DTA 0010  02FF  FF
I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
I DTA 0010  01FF 
\


*
Slot 04 running: DDT
*?STAT

:>PORT

PORT ISIS RLA DTR  CP DSR CCT TTBF FTBF LGBF ECBF FEBF OTBF     TIME

  0  FFFF  FF  FF  00  00  0F 0000 0040 0080                00001DC4
  1  FFFF  FF  FF  00  00  0F 0004 0044 0084                00001DC4
  2    10  FF  FF  FF  FF  0F 0008 0048 0088                00001DC4
 10  FFFF  FF  FF  FF  FF  0C 0028 0068 00A8                00001DC5
 11  FFFF  FF  FF  FF  FF  0C 002C 006C 00AC                00001DC5
 13  FFFF  FF  FF  FF  FF  0C 0034 0074 00B4                00001DC5
 15  FFFF  FF  FF  FF  FF  0C 003C 007C 00BC                00001DC5

:>ARING 2

From terminal async ring
FFFF B84A 1616 1507 0618 1608 021F 0C0C 
0C0C 0802 0802 0504 0A06 1A14 1004 181E 
010A 0410 1401 0412 0311 1504 0918 1A1B 
031F 0504 1003 0612 041B 1713 010A 1004 

To terminal async ring
FFFF FFFD 2525 E1E4 F3E6 F6F5 F6E6 E4F3 
E6F6 F5F6 F8E4 FFEC ECEC ECFF FFFF FFFF 
FFFF FFFF FFFF FFFF FFFF FFFF FFE8 E2FF 
F1EE F1EE E4E3 EEEF E4E6 E5F0 E4FB F5E1 

:>
EXI
